3;8243;2008091300;2026350;39549
3;8244;2008091300;1789036;33098
3;8245;2008091300;230100;33678
3;8246;2008091300;1487625;30330
3;8247;2008091300;619366;33300
3;8248;2008091300;629477;33601
3;8249;2008091300;1783650;33241
3;8250;2008091300;16916825;30366
3;8251;2008091300;610577;33601
3;8252;2008091300;1297630;32403
3;8253;2008091300;1878816;33553
3;8254;2008091300;116677;32403
3;8255;2008091300;128100;31162
3;8256;2008091300;827283;35150
3;8257;2008091300;1167426;32412
3;8258;2008091300;513400;32412
3;8259;2008091300;2590801;32412
3;8260;2008091300;1471434;31080
3;8261;2008091300;387576;34963
3;8262;2008091300;1525741;11035
3;8263;2008091300;2998403;31170
3;8264;2008091300;741450;32811
3;8265;2008091300;1677777;31672
3;8266;2008091300;118125;32889
3;8267;2008091300;540750;33320
3;8268;2008091300;3773368;33413
3;8269;2008091300;1361950;32909
3;8270;2008091300;2262541;32678
3;8271;2008091300;829800;33668
3;8272;2008091300;1512547;39550
3;8273;2008091300;6120464;32336
3;8274;2008091300;146816;34431
3;8275;2008091300;1172180;32346
3;8276;2008091300;1314196;32346
3;8277;2008091300;31001;32661
3;8278;2008091300;51353;\N
3;8279;2008091300;996156;35248
3;8280;2008091300;562500;32816
3;8281;2008091300;70866;34145
3;8282;2008091300;4325475;35902
3;8284;2008091300;4178400;32960
3;8286;2008091300;4541550;32960
3;8287;2008091300;1290051;32960
3;8288;2008091300;1121743;31909
3;8289;2008091300;555975;33622
3;8290;2008091300;3820861;31606
3;8291;2008091300;218250;30505
3;8292;2008091300;4746975;35671
3;8293;2008091300;4967250;33000
3;8294;2008091300;861851;39996
3;8295;2008091300;1104225;40031
3;8296;2008091300;334125;40037
3;8297;2008091300;88875;32920
3;8298;2008091300;346500;35671
3;8299;2008091300;76725;33000
3;8300;2008091300;418125;32073
3;8301;2008091300;4441904;33394
3;8302;2008091300;1263485;30446
3;8303;2008091300;118125;39727
3;8304;2008091300;741375;30769
3;8305;2008091300;908050;30138
3;8306;2008091300;138600;33791
3;8307;2008091300;1775454;32227
3;8308;2008091300;609966;31088
3;8309;2008091300;1705836;30237
3;8311;2008091300;4575714;32022
3;8313;2008091300;666045;32022
3;8314;2008091300;1046189;30999
3;8315;2008091300;2545575;34489
3;8316;2008091300;1516650;39927
3;8317;2008091300;126741;30999
3;8318;2008091300;1144350;37143
3;8319;2008091300;4934623;32574
3;8320;2008091300;134325;34990
3;8321;2008091300;1173600;30150
3;8322;2008091300;121500;39958
3;8323;2008091300;726836;32470
3;8324;2008091300;326729;32470
3;8325;2008091300;134325;39659
3;8326;2008091300;29700;32470
3;8327;2008091300;140925;32470
3;8328;2008091300;2630103;30087
3;8329;2008091300;1198558;33909
3;8330;2008091300;1113717;37031
3;8331;2008091300;59633088;35907
3;8332;2008091300;58837188;35907
3;8333;2008091300;6354673;35420
3;8334;2008091300;225000;35420
3;8336;2008091300;2109375;34834
3;8337;2008091300;1316250;33125
3;8338;2008091300;1001175;30090
3;8339;2008091300;1736100;30199
3;8340;2008091300;642375;32355
3;8341;2008091300;3161717;32956
3;8342;2008091300;660600;35420
3;8343;2008091300;527410;32868
3;8344;2008091300;248711;30956
3;8345;2008091300;681831;32190
3;8346;2008091300;828003;30738
3;8347;2008091300;3684150;35362
3;8348;2008091300;1525275;32550
3;8349;2008091300;307602;31162
3;8350;2008091300;3177000;33704
3;8351;2008091300;1393256;35362
3;8352;2008091300;741375;39877
3;8353;2008091300;45000;39898
3;8354;2008091300;506625;39627
3;8355;2008091300;84675;40001
4;7035;2008091300;1072707;32565
4;7041;2008091300;426593;30933
4;7045;2008091300;1305495;32239
4;7047;2008091300;1157240;32239
4;7048;2008091300;4121175;35091
4;7049;2008091300;180900;30144
4;7050;2008091300;8417242;31806
4;7051;2008091300;874884;32951
4;7056;2008091300;6014064;31690
4;7057;2008091300;741375;39695
4;7058;2008091300;446739;30667
4;7059;2008091300;430007;30999
4;7060;2008091300;200250;30999
4;7061;2008091300;1250363;32333
4;7064;2008091300;736200;40080
4;7065;2008091300;1129238;38522
4;7066;2008091300;913500;32611
4;7067;2008091300;842041;33433
4;7068;2008091300;310272;32481
4;7069;2008091300;3632872;30405
4;7070;2008091300;3647850;40074
4;7071;2008091300;4045500;31828
4;7072;2008091300;4387500;30076
4;7073;2008091300;394671;33253
4;7075;2008091300;12675000;31532
4;7076;2008091300;168808;31532
4;7077;2008091300;295660;32393
4;7079;2008091300;15040575;33321
4;7080;2008091300;345600;30405
4;7081;2008091300;156897;33324
4;7082;2008091300;7405311;30471
4;7083;2008091300;385078;30471
4;7086;2008091300;642450;30471
4;7087;2008091300;1901250;31806
4;7088;2008091300;44291;33570
4;7089;2008091300;8874998;33376
4;7090;2008091300;2349000;32330
4;7092;2008091300;1197150;39967
4;7093;2008091300;1486582;30673
4;7094;2008091300;162000;38506
4;7095;2008091300;361800;32685
4;7096;2008091300;665211;33345
4;7097;2008091300;2546562;37015
4;7098;2008091300;416175;34993
4;7099;2008091300;1330052;9999
4;7100;2008091300;80025;30769
4;7101;2008091300;3194921;32924
4;7102;2008091300;323700;33481
4;7103;2008091300;1920659;33388
4;7104;2008091300;1097925;31869
4;7105;2008091300;933908;32103
4;7106;2008091300;375000;33012
4;7107;2008091300;1191765;34601
4;7108;2008091300;508966;31162
4;7109;2008091300;4810174;30939
4;7110;2008091300;458877;31162
4;7111;2008091300;335606;32493
4;7112;2008091300;2135383;35452
4;7113;2008091300;283500;30471
4;7114;2008091300;3598950;33765
4;7115;2008091300;218787;33702
4;7116;2008091300;1307751;32451
4;7117;2008091300;20497183;30814
4;7118;2008091300;4712806;32705
4;7119;2008091300;4680089;35780
4;7120;2008091300;16215460;30814
4;7121;2008091300;1777278;39637
4;7122;2008091300;14014500;33320
4;7123;2008091300;253213;30579
4;7124;2008091300;11443500;32429
4;7125;2008091300;1142772;32503
4;7126;2008091300;1363725;32938
4;7127;2008091300;1426500;32429
4;7128;2008091300;794475;34779
4;7129;2008091300;1783489;34779
4;7130;2008091300;550403;32513
4;7131;2008091300;335494;32503
4;7132;2008091300;2436870;33225
4;7133;2008091300;800446;33385
4;7134;2008091300;131948;33453
4;7135;2008091300;9076950;32742
4;7136;2008091300;921681;35193
4;7137;2008091300;1493127;33954
4;7139;2008091300;1944000;32960
4;7140;2008091300;17189579;35037
4;7141;2008091300;3050850;32827
4;7143;2008091300;2323956;31275
4;7144;2008091300;775575;31764
4;7145;2008091300;5635532;33719
4;7146;2008091300;1014761;32447
4;7147;2008091300;1127793;32102
4;7148;2008091300;1474200;32558
4;7149;2008091300;741375;34496
4;7152;2008091300;380250;33636
4;7153;2008091300;502791;39950
4;7154;2008091300;90416;39950
4;7155;2008091300;682992;30598
4;7156;2008091300;1454303;33674
4;7158;2008091300;1179300;33300
4;7159;2008091300;1325826;33336
4;7160;2008091300;1246757;30144
4;7161;2008091300;135900;30144
4;7162;2008091300;2041438;40169
4;7163;2008091300;74261;32803
4;7164;2008091300;2433945;33394
4;7165;2008091300;1770932;30290
4;7166;2008091300;2411475;35325
4;7167;2008091300;379862;30290
4;7168;2008091300;1041041;31323
4;7169;2008091300;819600;31323
4;7170;2008091300;813041;31323
4;7171;2008091300;3713752;39683
4;7172;2008091300;1264554;39717
4;7173;2008091300;3425710;32566
4;7174;2008091300;4278318;31286
4;7175;2008091300;4043169;34981
4;7176;2008091300;469200;39806
4;7177;2008091300;1693575;32632
4;7178;2008091300;93975;32632
4;7179;2008091300;3683625;32052
4;7180;2008091300;1408350;33668
4;7182;2008091300;4826475;35348
4;7183;2008091300;4470825;36003
4;7184;2008091300;1379845;36003
4;7185;2008091300;863850;32239
4;7186;2008091300;1591616;31323
4;7187;2008091300;398108;39988
4;7188;2008091300;3292950;32952
4;7189;2008091300;346500;32516
4;7190;2008091300;486000;31416
4;7191;2008091300;1256100;32045
4;7192;2008091300;118800;9999
4;7193;2008091300;930300;32045
4;7194;2008091300;34477950;34983
4;7195;2008091300;1798800;39627
4;7196;2008091300;93600;39627
4;7197;2008091300;7810575;34983
4;7198;2008091300;102666;40070
4;7201;2008091300;420750000;9999
5;4542;2008091300;7594200;31731
5;4557;2008091300;764758;32800
5;4558;2008091300;1857280;31574
5;4559;2008091300;340950;31574
5;4563;2008091300;811275;34247
5;4564;2008091300;22932675;32611
5;4567;2008091300;1325812;33056
5;4568;2008091300;609600;9999
5;4569;2008091300;1056375;30290
5;4570;2008091300;2835969;34549
5;4571;2008091300;75600;39928
5;4572;2008091300;236325;31574
5;4575;2008091300;23895525;30094
5;4576;2008091300;587292;33672
5;4577;2008091300;566510;31978
5;4578;2008091300;623700;35396
5;4579;2008091300;24169592;32035
5;4580;2008091300;2701650;32035
5;4581;2008091300;1277877;32689
5;4582;2008091300;2302682;30033
5;4589;2008091300;5425575;31079
5;4590;2008091300;2985900;31079
5;4591;2008091300;40500;39868
5;4592;2008091300;158700;40115
5;4593;2008091300;14124858;31204
5;4594;2008091300;3735000;31205
5;4595;2008091300;27000;39868
5;4596;2008091300;19352323;31844
5;4597;2008091300;3358400;33622
5;4598;2008091300;2280268;34124
5;4599;2008091300;349800;35284
5;4600;2008091300;321898;30042
5;4601;2008091300;871875;31204
5;4602;2008091300;960350;33570
5;4603;2008091300;679640;32674
5;4604;2008091300;2092168;34124
5;4605;2008091300;6672075;34383
5;4606;2008091300;672525;32131
5;4607;2008091300;2406423;34153
5;4608;2008091300;948514;37070
5;4609;2008091300;1975446;34970
5;4610;2008091300;1868103;31537
5;4611;2008091300;263084;31537
5;4612;2008091300;75600;30579
5;4613;2008091300;1373682;32567
5;4614;2008091300;2520000;30471
5;4615;2008091300;780525;30607
5;4616;2008091300;1012861;31835
5;4617;2008091300;4952475;34383
5;4618;2008091300;14701575;32035
5;4619;2008091300;4292771;33368
5;4620;2008091300;3882034;34402
5;4621;2008091300;1727060;39709
5;4622;2008091300;474753;11037
5;4623;2008091300;257891;32868
5;4625;2008091300;3348153;32868
5;4629;2008091300;1789915;30918
5;4630;2008091300;795600;31672
5;4631;2008091300;118500;30501
5;4632;2008091300;243316;31690
5;4633;2008091300;849075;32346
5;4634;2008091300;849075;32635
5;4635;2008091300;151200;39986
5;4636;2008091300;7655258;31723
5;4637;2008091300;2505375;35801
5;4638;2008091300;563077;33324
5;4639;2008091300;1122750;32013
5;4640;2008091300;609375;33677
5;4642;2008091300;197550;32391
5;4643;2008091300;859992;32951
5;4644;2008091300;1012275;35301
5;4645;2008091300;270051;30891
5;4646;2008091300;2078457;32118
5;4647;2008091300;561375;30842
5;4648;2008091300;609736;30891
5;4649;2008091300;1937227;33793
5;4650;2008091300;141750;32811
5;4651;2008091300;1141367;32072
5;4652;2008091300;227664;30484
5;4653;2008091300;299939;32803
5;4654;2008091300;1183497;30224
5;4655;2008091300;5102475;34489
5;4657;2008091300;4648500;32448
5;4658;2008091300;1589147;31755
5;4660;2008091300;36761472;33321
5;4661;2008091300;387169;33163
5;4662;2008091300;2363175;39542
5;4663;2008091300;2316312;31227
5;4664;2008091300;131625;39549
5;4665;2008091300;1913391;39941
5;4666;2008091300;561375;39941
5;4667;2008091300;118125;39672
5;4668;2008091300;261329;33125
5;4669;2008091300;3864600;39627
5;4670;2008091300;2474766;39941
5;4671;2008091300;93975;35041
5;4672;2008091300;556374;39653
5;4673;2008091300;2056050;39662
5;4674;2008091300;1247775;32409
5;4675;2008091300;74660;32709
5;4676;2008091300;321225;39662
5;4677;2008091300;390368;40083
5;4678;2008091300;31575;40150
5;4679;2008091300;207000;40160
5;4684;2008091300;553500;9999
6;1263;2008091300;5359500;30817
6;1264;2008091300;899100;35348
6;1265;2008091300;3605400;9999
6;1266;2008091300;741375;35195
9;4951;2008091300;483750;35434
